Filename,Fit start,Fit end,Shift x,Shift F,K0 ds modulus,ds Contour length,ds Persistance Length,ss Contour Length,ss Persistance Length
20191203-181915 FD Curve CUC_oldLH_home_8_4_forw_Butt_filtered__subtracted.csv,917.8,1323.7,97.60702862204073,0.3490331502496989,350.00000000000006,1265.9999999999998,17.758528837718774,0,1
20191203-181915 FD Curve CUC_oldLH_home_8_4_forw_Butt_filtered__subtracted.csv,1327.6,1429.6,97.60702862204073,0.3490331502496989,350.00000000000006,1274.7502889986388,17.758528837718774,13.182620465392642,1.0

20191203-181915 FD Curve CUC_oldLH_home_8_4_forw_Butt_filtered__subtracted.csv,1335.5,1430.6,99.99966481638525,1.9999999999999998,401.36937278618444,1294.4490366287616,20.53533746403324,8.205938539823929e-8,1.0
